,num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,valence,name,track,genre
22,4526718,205.29333,0,0,22050,1,0.34902,194.6819,-9.224,121.38,0.132,4,1.0,6,0.545,1,0.548,3.15,4.12,1.0,1.0,0.0734,0.407,205293,0.834,0.00021,0.241,0.208,0.71,The Beatles,Revolution - Remastered 2009,rock
23,6199296,281.14721,0,0,22050,1,0.45306,269.13088,-12.013,97.782,0.878,4,1.0,7,0.538,1,0.834,3.15,4.12,1.0,1.0,0.181,0.597,281147,0.605,0.000331,0.118,0.0255,0.886,Lynyrd Skynyrd,Sweet Home Alabama,rock
24,7544922,342.17333,0,0,22050,1,0.45955,329.80463,-11.333,114.243,0.714,4,1.0,0,0.058,1,0.508,3.15,4.12,1.0,1.0,0.0983,0.632,342173,0.586,0.581,0.0535,0.0284,0.89,Deep Purple,Smoke On the Water,rock
25,5376378,243.82667,0,0,22050,1,0.50181,237.53433,-8.212,121.059,0.317,4,0.915,9,0.598,1,0.812,3.15,4.12,1.0,1.0,0.337,0.612,243827,0.634,4.6e-05,0.147,0.0319,0.904,The Doors,Roadhouse Blues,rock
26,6161652,279.44,0,0,22050,1,0.0,271.78957,-7.459,101.169,0.185,4,1.0,6,0.389,1,0.453,3.15,4.12,1.0,1.0,0.415,0.541,279440,0.946,0.000389,0.0468,0.058,0.728,U2,Sunday Bloody Sunday - Remastered 2008,rock
27,2691570,122.06667,0,0,22050,1,1.11896,122.06667,-7.282,81.4,0.086,4,0.994,11,0.569,0,0.422,3.15,4.12,1.0,1.0,0.688,0.692,122067,0.488,0.0,0.4,0.104,0.51,Queen,We Will Rock You - Remastered,rock
28,3213714,145.74667,0,0,22050,1,0.0,139.0527,-5.549,130.726,0.792,4,1.0,7,0.56,1,0.532,3.15,4.12,1.0,1.0,0.386,0.49,145747,0.715,0.0,0.311,0.0476,0.866,The Beatles,I Want To Hold Your Hand - Remastered 2015,rock
29,7362348,333.89333,0,0,22050,1,0.20807,324.84717,-11.6,89.74,0.03,4,0.935,9,0.233,1,0.319,3.15,4.12,1.0,1.0,0.0484,0.412,333893,0.902,0.131,0.405,0.405,0.422,Led Zeppelin,Whole Lotta Love,rock
30,4232424,191.94667,0,0,22050,1,0.27261,178.64853,-8.851,134.03,0.633,4,0.987,0,0.439,1,0.468,3.15,4.12,1.0,1.0,0.026,0.608,191947,0.746,2.39e-06,0.043,0.354,0.745,The Police,Roxanne - Remastered 2003,rock
31,6516123,295.51578,0,0,22050,1,0.34009,277.07791,-11.832,110.196,0.629,4,0.993,2,0.393,1,0.475,3.15,4.12,1.0,1.0,0.000207,0.543,295516,0.432,0.369,0.146,0.0288,0.107,U2,With Or Without You - Remastered,rock
32,5827962,264.30667,0,0,22050,1,0.19125,258.20009,-13.496,84.581,0.177,4,0.913,4,0.536,1,0.496,3.15,4.12,1.0,1.0,0.0576,0.559,264307,0.345,0.000105,0.141,0.0459,0.458,Red Hot Chili Peppers,Under The Bridge,rock
33,5975550,271.0,0,0,22050,1,4.16218,258.87347,-13.6,151.727,0.258,4,1.0,9,0.947,1,0.759,3.15,4.12,1.0,1.0,0.0629,0.546,271000,0.529,0.000567,0.0383,0.0436,0.574,Fleetwood Mac,The Chain,rock
34,3224814,146.25007,0,0,22050,1,2.03755,140.13823,-10.068,112.937,1.0,4,1.0,11,0.927,1,0.727,3.15,4.12,1.0,1.0,0.013,0.564,146250,0.932,0.169,0.349,0.0554,0.619,Led Zeppelin,Immigrant Song,rock
35,4280934,194.14667,0,0,22050,1,0.07651,182.65977,-2.965,124.127,0.88,4,0.995,6,0.69,1,0.433,3.15,4.12,1.0,1.0,0.219,0.713,194147,0.931,0.0,0.0694,0.0394,0.963,Bob Seger,Old Time Rock & Roll,rock
36,5196450,235.66667,0,0,22050,1,0.17138,228.32181,-13.057,91.834,0.027,4,1.0,7,0.01,1,0.478,3.15,4.12,1.0,1.0,0.00563,0.532,235667,0.344,0.000473,0.115,0.035,0.126,Radiohead,Creep,rock
37,8571570,388.73333,0,0,22050,1,0.22612,368.16399,-11.258,142.171,0.461,3,0.862,4,0.794,0,0.699,3.15,4.12,1.0,1.0,0.0505,0.558,388733,0.364,5.02e-06,0.0753,0.0265,0.17,Metallica,Nothing Else Matters,rock
38,5994660,271.86667,0,0,22050,1,0.44685,259.62812,-4.869,123.411,0.7,4,0.996,10,0.0,0,0.083,3.15,4.12,1.0,1.0,0.0301,0.456,271867,0.978,0.499,0.313,0.112,0.327,Guns N' Roses,Welcome To The Jungle,rock
39,8441500,382.83447,0,0,22050,1,0.15655,375.02549,-10.421,124.193,0.447,1,0.554,9,0.0,1,0.079,3.15,4.12,1.0,1.0,0.0241,0.469,382834,0.537,0.00201,0.269,0.152,0.783,Pink Floyd,Money - 2011 Remastered Version,rock
40,4548180,206.26667,0,0,22050,1,0.31905,190.14821,-10.687,93.503,0.459,4,0.875,7,0.301,1,0.456,3.15,4.12,1.0,1.0,0.367,0.475,206267,0.322,0.00056,0.11,0.0283,0.387,Kansas,Dust in the Wind,rock
41,6089916,276.18667,0,0,22050,1,2.87347,266.74503,-8.793,181.305,0.167,4,0.941,0,0.407,1,0.649,3.15,4.12,1.0,1.0,0.245,0.392,276187,0.534,0.00104,0.155,0.0369,0.325,U2,One,rock
42,4508784,204.48,0,0,22050,1,1.03909,192.09868,-7.384,159.669,0.569,4,1.0,5,0.531,0,0.494,3.15,4.12,1.0,1.0,0.0103,0.505,204480,0.836,0.0771,0.295,0.101,0.764,The Rolling Stones,"Paint It, Black - Mono",rock
43,4827186,218.92,0,0,22050,1,0.15868,207.26132,-5.721,119.987,0.817,4,1.0,4,0.48,0,0.435,3.15,4.12,1.0,1.0,0.000182,0.505,218920,0.825,0.000948,0.0855,0.0401,0.541,Nirvana,Come As You Are,rock
44,4638732,210.37333,0,0,22050,1,0.45206,199.73224,-12.412,145.928,0.788,4,0.648,2,0.471,1,0.488,3.15,4.12,1.0,1.0,0.262,0.438,210373,0.71,0.537,0.221,0.0919,0.53,Steppenwolf,Born To Be Wild,rock
45,4727520,214.4,0,0,22050,1,0.58063,204.43429,-12.437,136.203,0.976,4,0.889,0,0.435,0,0.298,3.15,4.12,1.0,1.0,0.000972,0.526,214400,0.762,0.000116,0.338,0.0342,0.505,The Cure,Friday I'm In Love,rock
46,9345672,423.84,0,0,22050,1,0.36463,417.12327,-3.88,115.672,0.836,4,0.982,1,0.601,1,0.649,3.15,4.12,1.0,1.0,0.577,0.404,423840,0.903,0.297,0.287,0.0668,0.498,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,rock
47,4887162,221.64,0,0,22050,1,0.10159,204.8058,-12.526,105.266,0.914,4,0.837,9,1.0,1,0.688,3.15,4.12,1.0,1.0,0.0607,0.699,221640,0.502,0.0337,0.317,0.0278,0.676,Eric Clapton,Cocaine,rock
48,6513282,295.38694,0,0,22050,1,0.0,283.77687,-7.842,81.394,0.342,4,1.0,4,0.699,0,0.401,3.15,4.12,1.0,1.0,0.396,0.437,295387,0.864,0.0314,0.242,0.0904,0.749,Led Zeppelin,Black Dog,rock
