,num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,valence,name,track,genre
0,3207540,145.46667,0,0,22050,1,0.07093,138.13551,-11.351,95.06,0.689,4,0.778,10,0.649,1,0.559,3.15,4.12,1.0,1.0,0.16,0.641,145467,0.645,0.0444,0.0889,0.0355,0.963,Horst Jankowski and his Studio Orchestra,Soulful Strut,jazz
1,7081519,321.15732,0,0,22050,1,0.0,310.54367,-19.455,89.776,0.032,4,0.746,10,0.327,1,0.178,3.15,4.12,1.0,1.0,0.856,0.441,321157,0.321,0.854,0.236,0.0324,0.594,Oscar Peterson Trio,Triste,jazz
2,8987286,407.58667,0,0,22050,1,0.0,403.21451,-19.111,96.07,0.838,4,0.524,0,0.167,1,0.336,3.15,4.12,1.0,1.0,0.662,0.546,407587,0.322,0.0299,0.76,0.037,0.488,Keith Jarrett,One For Majid - Live,jazz
3,9339792,423.57333,0,0,22050,1,1.00381,415.36435,-10.328,93.357,0.009,4,0.709,5,0.318,0,0.441,3.15,4.12,1.0,1.0,0.779,0.496,423573,0.634,0.402,0.0746,0.0364,0.606,Chet Baker,Autumn Leaves,jazz
4,5631570,255.4,0,0,22050,1,1.06363,246.71202,-18.949,123.239,0.122,4,0.32,2,0.0,1,0.313,3.15,4.12,1.0,1.0,0.733,0.554,255400,0.206,0.129,0.0831,0.0335,0.399,The Don Rendell / Ian Carr Quintet,Blue Mosque,jazz
5,9682597,439.12005,0,0,22050,1,0.67229,426.9337,-20.291,79.261,0.235,4,0.814,5,0.197,1,0.303,3.15,4.12,1.0,1.0,0.912,0.308,439120,0.114,0.919,0.169,0.0399,0.163,Freddie Hubbard,The Things We Did Last Summer,jazz
6,7099038,321.95184,0,0,22050,1,0.0,318.2585,-21.824,150.87,0.128,4,0.739,7,0.272,0,0.399,3.15,4.12,1.0,1.0,0.939,0.483,321952,0.186,0.873,0.115,0.0409,0.498,Joe Pass,Cloe,jazz
7,9597630,435.26667,0,0,22050,1,0.31007,404.86313,-20.358,86.925,0.343,4,0.743,1,0.217,0,0.198,3.15,4.12,1.0,1.0,0.818,0.373,435267,0.302,0.835,0.171,0.0376,0.35,Keith Jarrett,So Tender,jazz
8,12814093,581.138,0,0,22050,1,0.0,577.19002,-13.919,98.008,0.094,4,0.855,1,0.628,1,0.405,3.15,4.12,1.0,1.0,0.429,0.521,581138,0.403,8.82e-05,0.634,0.0417,0.626,Thelonious Monk,Bye-Ya,jazz
9,8166989,370.38499,0,0,22050,1,0.19909,358.82957,-16.922,135.712,0.812,4,0.997,5,0.343,0,0.258,3.15,4.12,1.0,1.0,0.526,0.601,370385,0.314,0.878,0.0937,0.0353,0.316,Oscar Peterson Trio,All the Things You Are,jazz
10,6231330,282.6,0,0,22050,1,0.35451,270.58794,-15.53,59.749,0.018,4,0.92,9,0.43,0,0.437,3.15,4.12,1.0,1.0,0.754,0.293,282600,0.237,0.45,0.121,0.0381,0.0848,Donald Byrd & Booker Little,Quiet Temple,jazz
11,11996376,544.05333,0,0,22050,1,0.13134,538.72036,-11.135,127.751,0.421,4,0.693,4,0.289,0,0.381,3.15,4.12,1.0,1.0,0.489,0.446,544053,0.594,0.493,0.687,0.0478,0.481,The Don Rendell / Ian Carr Quintet,Pavanne,jazz
12,12138378,550.49333,0,0,22050,1,1.19642,541.82023,-13.196,142.413,0.317,4,0.847,2,0.44,0,0.503,3.15,4.12,1.0,1.0,0.658,0.468,550493,0.391,0.0617,0.111,0.0269,0.342,Keith Jarrett,Questar,jazz
13,3850033,174.60467,0,0,22050,1,0.10376,167.37524,-18.229,192.509,0.031,4,0.455,8,0.488,1,0.573,3.15,4.12,1.0,1.0,0.874,0.397,174605,0.226,0.883,0.0843,0.0573,0.766,Count Basie Orchestra,The Lady Is a Tramp,jazz
14,11457180,519.6,0,0,22050,1,0.17383,511.15828,-22.617,78.792,0.492,4,0.891,5,0.306,1,0.245,3.15,4.12,1.0,1.0,0.752,0.651,519600,0.143,0.421,0.138,0.0531,0.601,Various Artists,Comin' Home Baby,jazz
15,7148610,324.2,0,0,22050,1,0.25628,311.76853,-25.319,124.307,0.055,3,0.834,0,0.585,1,0.648,3.15,4.12,1.0,1.0,0.993,0.478,324200,0.0294,0.948,0.105,0.0453,0.148,Bill Evans,Skating In Central Park,jazz
16,9252768,419.62667,0,0,22050,1,0.38317,410.15728,-24.86,96.097,0.159,4,0.961,1,0.236,1,0.286,3.15,4.12,1.0,1.0,0.951,0.425,419627,0.0429,0.0184,0.148,0.0408,0.255,Stan Getz,A Nightingale Sang In Berkeley Square,jazz
17,5039160,228.53333,0,0,22050,1,0.27497,222.51102,-19.712,169.381,0.138,3,0.982,4,0.602,0,0.556,3.15,4.12,1.0,1.0,0.428,0.163,228533,0.14,0.955,0.0999,0.0373,0.18,Joki Freund Sextet,Aisha,jazz
18,10256190,465.13333,0,0,22050,1,0.83125,450.2059,-22.966,96.074,0.092,4,0.511,5,0.266,1,0.091,3.15,4.12,1.0,1.0,0.738,0.372,465133,0.168,0.729,0.0917,0.0319,0.195,Peter Erskine,Everything I Love,jazz
19,6266022,284.17333,0,0,22050,1,0.47034,276.72961,-14.28,92.302,0.668,4,0.712,11,0.443,0,0.863,3.15,4.12,1.0,1.0,0.888,0.482,284173,0.362,0.905,0.178,0.0305,0.396,James Moody,Stefanie,jazz
20,5682138,257.69333,0,0,22050,1,2.22331,251.1122,-21.795,122.041,0.02,3,0.56,7,0.34,1,0.719,3.15,4.12,1.0,1.0,0.905,0.42,257693,0.0802,0.857,0.135,0.04,0.0541,Bill Evans,Gary's Theme - 2003 Remastered Version,jazz
21,8328432,377.70667,0,0,22050,1,0.27265,366.10322,-19.74,111.5,0.609,4,0.652,11,0.207,0,0.225,3.15,4.12,1.0,1.0,0.952,0.456,377707,0.205,0.889,0.101,0.0452,0.31,Gary Burton,Senor Mouse,jazz
22,6266316,284.18667,0,0,22050,1,0.20785,275.02295,-15.209,65.535,0.151,3,0.078,2,0.779,0,0.667,3.15,4.12,1.0,1.0,0.983,0.438,284187,0.182,0.841,0.119,0.0338,0.0639,Jan Johansson,Nature Boy,jazz
23,4631964,210.06639,0,0,22050,1,0.0,203.66222,-26.459,106.82,0.024,3,0.104,11,0.049,0,0.257,3.15,4.12,1.0,1.0,0.861,0.404,210066,0.0602,0.901,0.703,0.0422,0.168,Keith Jarrett,Pretty Ballad,jazz
24,6184603,280.48086,0,0,22050,1,0.11052,275.01134,-17.115,126.188,0.41,3,1.0,4,0.053,0,0.408,3.15,4.12,1.0,1.0,0.946,0.478,280481,0.238,0.904,0.0978,0.0318,0.178,Various Artists,It Ain't Necessarily So,jazz
25,10387608,471.09333,0,0,22050,1,6.96599,462.24544,-19.831,133.315,0.416,3,0.671,9,0.394,1,0.448,3.15,4.12,1.0,1.0,0.919,0.282,471093,0.248,0.857,0.109,0.0366,0.106,Eberhard Weber,The Colours Of Chloë,jazz
26,9150750,415.0,0,0,22050,1,0.23274,404.43356,-24.277,76.591,0.147,4,0.183,9,0.786,0,0.695,3.15,4.12,1.0,1.0,0.985,0.203,415000,0.0186,0.377,0.0728,0.0408,0.0481,Chick Corea,Crystal Silence,jazz
27,5235712,237.44726,0,0,22050,1,0.19741,230.25488,-17.384,104.739,0.12,4,0.863,0,0.156,0,0.37,3.15,4.12,1.0,1.0,0.816,0.629,237447,0.283,0.000437,0.192,0.0436,0.862,Oscar Peterson,Sunday,jazz
28,7334712,332.64,0,0,22050,1,1.0415,323.15211,-15.59,93.724,0.092,4,0.818,0,0.477,1,0.508,3.15,4.12,1.0,1.0,0.272,0.5,332640,0.284,0.0432,0.12,0.0404,0.576,Duke Ellington,"Take the ""A"" Train",jazz
29,6568162,297.87583,0,0,22050,1,0.24317,287.25986,-20.836,77.57,0.019,3,0.747,7,0.438,0,0.53,3.15,4.12,1.0,1.0,0.941,0.464,297876,0.0358,0.178,0.0836,0.0454,0.187,Dexter Gordon,The Shadow Of Your Smile,jazz
30,7586670,344.06667,0,0,22050,1,0.6,337.78068,-16.075,96.47,0.172,4,0.916,7,0.421,1,0.529,3.15,4.12,1.0,1.0,0.872,0.615,344067,0.204,0.382,0.071,0.0439,0.496,Art Farmer,Fair Weather - Remastered,jazz
31,6489462,294.30667,0,0,22050,1,0.0,286.44136,-17.999,121.885,0.031,4,0.056,0,0.236,1,0.46,3.15,4.12,1.0,1.0,0.984,0.466,294307,0.0718,0.000931,0.107,0.0374,0.196,John Coltrane,My One And Only Love,jazz
32,7518168,340.96,0,0,22050,1,0.16757,337.17696,-12.712,120.228,0.404,4,0.558,0,0.509,1,0.597,3.15,4.12,1.0,1.0,0.532,0.662,340960,0.331,0.000125,0.253,0.0581,0.408,Sonny Rollins,On The Sunny Side Of The Street,jazz
33,4303278,195.16,0,0,22050,1,0.21488,187.94231,-17.066,124.69,0.358,4,0.888,0,0.538,1,0.609,3.15,4.12,1.0,1.0,0.972,0.439,195160,0.082,0.893,0.0913,0.0407,0.492,Gerry Mulligan,Lullaby Of The Leaves - 1998 Digital Remaster,jazz
34,5891172,267.17333,0,0,22050,1,0.19084,255.20472,-18.395,95.068,0.171,4,1.0,0,0.296,1,0.46,3.15,4.12,1.0,1.0,0.876,0.517,267173,0.0917,0.629,0.108,0.0336,0.0836,Esbjörn Svensson Trio,Where We Used To Live,jazz
35,7827162,354.97333,0,0,22050,1,0.31451,323.54104,-13.854,98.833,0.354,4,0.857,9,0.533,0,0.397,3.15,4.12,1.0,1.0,0.769,0.476,354973,0.251,0.774,0.0637,0.0278,0.37,Wes Montgomery,A Day In The Life,jazz
36,7884492,357.57333,0,0,22050,1,0.38059,350.74322,-12.389,112.455,0.437,4,0.55,9,0.819,1,0.731,3.15,4.12,1.0,1.0,0.886,0.468,357573,0.388,0.362,0.107,0.0275,0.125,Michael Naura Quartet,Soledad De Murcia,jazz
37,7668402,347.77333,0,0,22050,1,0.43365,338.29152,-16.612,88.101,0.092,4,0.793,0,0.604,0,0.49,3.15,4.12,1.0,1.0,0.926,0.581,347773,0.163,0.861,0.116,0.0547,0.448,Joe Lovano,Stella By Starlight,jazz
38,13170024,597.28,0,0,22050,1,1.09986,576.15673,-11.675,90.38,0.038,4,1.0,0,0.715,1,0.564,3.15,4.12,1.0,1.0,0.814,0.704,597280,0.277,0.756,0.0845,0.035,0.322,Jimmy Smith,Midnight Special - Rudy Van Gelder Digital Remaster/2007,jazz
39,6497400,294.66667,0,0,22050,1,0.50494,285.00172,-18.039,124.105,0.121,4,0.835,0,0.527,1,0.51,3.15,4.12,1.0,1.0,0.967,0.539,294667,0.0678,0.168,0.114,0.0468,0.263,Lou Donaldson,Autumn Nocturne,jazz
40,8213478,372.49333,0,0,22050,1,3.18694,362.09197,-10.288,133.918,0.058,4,0.906,8,0.329,1,0.413,3.15,4.12,1.0,1.0,0.9,0.412,372493,0.195,0.709,0.106,0.0331,0.0778,Roy Hargrove,Ruby My Dear,jazz
41,12584376,570.72,0,0,22050,1,0.0,567.07773,-8.589,126.358,0.13,4,0.958,5,0.456,0,0.539,3.15,4.12,1.0,1.0,0.804,0.612,570720,0.493,0.266,0.202,0.0467,0.484,Art Blakey & The Jazz Messengers,Moanin',jazz
42,5375202,243.77333,0,0,22050,1,0.40059,234.95692,-17.633,100.523,0.158,4,1.0,2,0.254,0,0.178,3.15,4.12,1.0,1.0,0.946,0.558,243773,0.0891,0.924,0.0966,0.0643,0.13,Bud Powell,Polka Dots And Moonbeams - Remastered,jazz
43,5634510,255.53333,0,0,22050,1,0.43497,242.0332,-21.112,94.44,0.589,4,0.987,7,0.164,0,0.435,3.15,4.12,1.0,1.0,0.959,0.597,255533,0.263,0.9,0.134,0.0284,0.262,Deodato,San Juan Sunset,jazz
44,7768068,352.29333,0,0,22050,1,0.25356,346.40109,-8.576,121.924,0.657,4,0.892,9,0.208,0,0.237,3.15,4.12,1.0,1.0,0.768,0.435,352293,0.499,0.107,0.131,0.0317,0.683,Chet Baker,I'll Remember April - Instrumental,jazz
45,8894088,403.36,0,0,22050,1,1.18522,389.80499,-11.123,112.355,0.624,4,0.878,0,0.491,1,0.511,3.15,4.12,1.0,1.0,0.736,0.509,403360,0.224,0.301,0.327,0.0327,0.17,Thad Jones,April In Paris - 2007 Remaster/Rudy Van Gelder Edition,jazz
46,7548450,342.33333,0,0,22050,1,1.14717,335.29034,-9.168,165.301,0.191,4,0.702,8,0.316,1,0.457,3.15,4.12,1.0,1.0,0.794,0.539,342333,0.403,0.000613,0.278,0.0531,0.699,Hank Mobley,Remember - Remastered,jazz
47,9868698,447.56,0,0,22050,1,1.35565,435.71084,-18.071,102.074,0.194,4,0.79,2,0.369,1,0.52,3.15,4.12,1.0,1.0,0.913,0.493,447560,0.0421,0.173,0.0777,0.0347,0.172,Sonny Rollins,God Bless the Child - Remastered,jazz
48,4198320,190.4,0,0,22050,1,0.20898,183.07773,-20.494,60.705,0.132,4,0.942,5,0.604,0,0.617,3.15,4.12,1.0,1.0,0.985,0.336,190400,0.0619,0.891,0.11,0.0363,0.197,Kenny Dorham,Alone Together,jazz
49,5123927,232.37764,0,0,22050,1,0.0,206.22803,-18.152,99.782,0.716,4,1.0,11,0.466,0,0.469,3.15,4.12,1.0,1.0,0.678,0.559,232378,0.479,0.861,0.215,0.0429,0.485,The Monty Alexander Trio,Monticello,jazz
50,6225156,282.32,0,0,22050,1,0.16336,275.7776,-22.546,60.484,0.138,4,1.0,2,0.0,0,0.066,3.15,4.12,1.0,1.0,0.843,0.427,282320,0.114,0.863,0.0966,0.0509,0.114,McCoy Tyner,When Sunny Gets Blue,jazz
52,6751122,306.17333,0,0,22050,1,0.0,299.20653,-27.383,50.658,0.005,4,0.996,2,0.0,0,0.034,3.15,4.12,1.0,1.0,0.972,0.515,306173,0.0551,0.915,0.0878,0.0477,0.176,Oscar Peterson,I Got It Bad And That Ain't Good,jazz
53,9862524,447.28,0,0,22050,1,0.16082,432.18721,-17.764,98.606,0.066,4,0.307,7,0.149,1,0.436,3.15,4.12,1.0,1.0,0.761,0.383,447280,0.131,0.194,0.0973,0.033,0.101,Bill Charlap,The Nearness Of You,jazz
54,8870081,402.27125,0,0,22050,1,0.0,375.31574,-21.016,74.695,0.015,4,0.65,0,1.0,1,0.834,3.15,4.12,1.0,1.0,0.982,0.356,402271,0.0314,0.884,0.0797,0.0552,0.0684,Bonobo,Peace Piece,jazz
55,7447020,337.73333,0,0,22050,1,0.21501,319.48336,-25.358,110.926,0.0,4,0.956,2,0.56,0,0.495,3.15,4.12,1.0,1.0,0.81,0.421,337733,0.0161,0.0021,0.0978,0.0374,0.16,Miles Davis,Blue in Green,jazz
56,6467706,293.32,0,0,22050,1,0.32916,283.01061,-21.971,121.881,0.12,4,0.824,3,0.44,1,0.378,3.15,4.12,1.0,1.0,0.992,0.565,293320,0.0694,0.907,0.11,0.0451,0.0777,Wes Montgomery,In Your Own Sweet Way,jazz
57,6174588,280.02667,0,0,22050,1,0.25202,270.95365,-25.958,172.997,0.018,3,0.396,0,0.58,0,0.64,3.15,4.12,1.0,1.0,0.995,0.384,280027,0.036,0.94,0.13,0.0449,0.116,Bill Evans,I Hear A Rhapsody,jazz
58,1709610,77.53333,0,0,22050,1,0.15034,77.53333,-24.812,107.949,0.098,5,0.565,3,0.055,0,0.429,3.15,4.12,1.0,1.0,0.993,0.511,77533,0.00211,0.982,0.113,0.195,0.255,Keith Jarrett,Interlude No. 3,jazz
59,10984134,498.14667,0,0,22050,1,0.38481,487.00952,-14.634,111.398,0.172,4,0.81,6,0.329,1,0.393,3.15,4.12,1.0,1.0,0.91,0.42,498147,0.298,0.83,0.278,0.0321,0.137,Alice Coltrane,Turiya & Ramakrishna,jazz
60,5648916,256.18667,0,0,22050,1,0.57968,250.48526,-17.358,64.696,0.081,4,1.0,5,0.629,1,0.543,3.15,4.12,1.0,1.0,0.987,0.58,256187,0.083,0.879,0.108,0.0326,0.157,Jan Johansson,One for my baby,jazz
61,7126560,323.2,0,0,22050,1,0.43483,303.02621,-17.149,64.97,0.313,3,0.324,0,0.483,0,0.513,3.15,4.12,1.0,1.0,0.978,0.514,323200,0.0814,0.00873,0.219,0.0361,0.232,Duke Ellington,My Little Brown Book,jazz
62,4874520,221.06667,0,0,22050,1,0.0,202.44317,-22.654,101.396,0.023,3,0.5,4,0.498,1,0.567,3.15,4.12,1.0,1.0,0.994,0.484,221067,0.021,0.902,0.0914,0.0589,0.117,Bill Evans,Lucky To Be Me,jazz
63,6149892,278.90667,0,0,22050,1,0.35819,268.81161,-16.439,178.975,0.002,3,0.908,0,0.183,0,0.407,3.15,4.12,1.0,1.0,0.907,0.42,278907,0.136,0.568,0.119,0.0434,0.228,Various Artists,Portrait of Jenny,jazz
64,5689782,258.04,0,0,22050,1,0.83061,244.66286,-15.906,65.23,0.004,4,0.984,3,0.531,1,0.393,3.15,4.12,1.0,1.0,0.978,0.575,258040,0.0935,0.452,0.109,0.0858,0.301,Art Pepper,You Go To My Head,jazz
65,9133992,414.24,0,0,22050,1,0.1971,402.11737,-12.072,138.689,0.019,3,0.506,3,0.745,1,0.59,3.15,4.12,1.0,1.0,0.985,0.34,414240,0.0837,0.761,0.0945,0.042,0.119,Wayne Shorter,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,jazz
66,3817296,173.12,0,0,22050,1,0.53247,166.3942,-31.981,102.422,0.396,4,0.888,4,0.0,0,0.102,3.15,4.12,1.0,1.0,0.987,0.498,173120,0.0187,0.896,0.12,0.0425,0.0877,Various Artists,What Is There To Say,jazz
67,5620398,254.89333,0,0,22050,1,0.33202,248.25615,-11.975,70.987,0.0,4,0.818,10,0.226,0,0.444,3.15,4.12,1.0,1.0,0.939,0.458,254893,0.274,0.0122,0.127,0.0347,0.276,Duke Ellington,In A Sentimental Mood,jazz
68,6336582,287.37333,0,0,22050,1,2.0898,279.78884,-26.621,62.031,0.092,3,0.451,0,0.356,0,0.344,3.15,4.12,1.0,1.0,0.993,0.381,287373,0.0233,0.914,0.111,0.0381,0.147,Paul Desmond,Emily,jazz
69,9817542,445.24,0,0,22050,1,0.30776,433.95773,-17.1,102.546,0.176,4,0.811,2,0.342,1,0.505,3.15,4.12,1.0,1.0,0.919,0.48,445240,0.0685,0.00513,0.0766,0.0345,0.142,Sonny Rollins,God Bless the Child,jazz
70,7100100,322.0,0,0,22050,1,0.25456,314.16599,-8.967,120.71,0.088,4,0.686,3,0.314,1,0.505,3.15,4.12,1.0,1.0,0.907,0.524,322000,0.222,0.00124,0.0544,0.0346,0.325,Dexter Gordon,I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder Edition/Remastered 1999,jazz
71,5425770,246.06667,0,0,22050,1,0.10132,242.34667,-21.514,75.844,0.049,4,0.628,5,0.0,0,0.12,3.15,4.12,1.0,1.0,0.972,0.329,246067,0.0317,0.939,0.147,0.0441,0.267,Gerry Mulligan,My Funny Valentine,jazz
72,5577474,252.94667,0,0,22050,1,0.21814,248.57542,-10.693,132.709,0.24,4,0.156,1,0.364,1,0.538,3.15,4.12,1.0,1.0,0.97,0.509,252947,0.0461,0.911,0.134,0.0427,0.362,Gene Ammons,My Romance,jazz
73,4194302,190.21778,0,0,22050,1,0.60916,185.1385,-11.405,120.762,0.322,4,1.0,5,0.297,0,0.378,3.15,4.12,1.0,1.0,0.898,0.561,190218,0.251,0.89,0.058,0.0348,0.176,Thelonious Monk,'round Midnight,jazz
74,7327656,332.32,0,0,22050,1,0.55546,324.63819,-11.546,115.406,0.029,4,0.495,0,0.546,0,0.619,3.15,4.12,1.0,1.0,0.756,0.354,332320,0.286,0.14,0.19,0.0409,0.17,Art Pepper,Our Song - Remastered,jazz
76,11644458,528.09333,0,0,22050,1,4.43501,521.13705,-14.491,116.205,0.529,4,0.901,0,0.37,0,0.399,3.15,4.12,1.0,1.0,0.871,0.536,528093,0.259,0.897,0.112,0.0425,0.299,Oliver Nelson,Stolen Moments,jazz
77,25446582,1154.04,0,0,22050,1,0.2663,1117.94213,-17.528,130.938,0.63,4,0.851,2,0.712,0,0.745,3.15,4.12,1.0,1.0,0.937,0.516,1154040,0.201,0.89,0.111,0.0333,0.319,Chet Baker,Concierto De Aranjuez,jazz
78,9410940,426.8,0,0,22050,1,0.0,418.3249,-14.404,106.607,0.155,4,0.912,2,0.0,0,0.171,3.15,4.12,1.0,1.0,0.971,0.447,426800,0.13,0.444,0.108,0.0386,0.178,Wayne Shorter,Virgo - Remastered 2004,jazz
79,7549332,342.37333,0,0,22050,1,0.07701,332.51556,-16.64,86.669,0.139,3,0.125,8,0.317,0,0.422,3.15,4.12,1.0,1.0,0.957,0.356,342373,0.0937,0.096,0.209,0.0353,0.278,Charles Mingus,Goodbye Pork Pie Hat,jazz
80,7021014,318.41333,0,0,22050,1,0.0,298.09197,-19.636,112.911,0.309,4,0.93,3,0.032,1,0.214,3.15,4.12,1.0,1.0,0.939,0.511,318413,0.031,0.898,0.139,0.0388,0.179,Chet Baker,If You Could See Me Now,jazz
81,3261342,147.90667,0,0,22050,1,0.24308,139.76091,-10.749,125.878,0.031,5,0.466,1,0.309,1,0.394,3.15,4.12,1.0,1.0,0.919,0.337,147907,0.375,0.156,0.236,0.0347,0.382,Stan Getz,Moonlight In Vermont,jazz
82,7708680,349.6,0,0,22050,1,0.43524,333.76363,-18.67,110.134,0.192,4,0.669,5,0.431,1,0.485,3.15,4.12,1.0,1.0,0.876,0.487,349600,0.145,0.822,0.149,0.0522,0.142,Tommy Flanagan,Angel Eyes - Studio,jazz
83,13162674,596.94667,0,0,22050,1,0.21986,581.42766,-14.661,133.588,0.244,4,0.902,7,0.489,0,0.518,3.15,4.12,1.0,1.0,0.909,0.576,596947,0.211,0.857,0.199,0.0436,0.29,Various Artists,Dear Old Stockholm,jazz
84,6570900,298.0,0,0,22050,1,0.0,288.71692,-23.293,115.285,0.139,4,0.908,9,0.244,1,0.43,3.15,4.12,1.0,1.0,0.92,0.392,298000,0.13,0.501,0.624,0.0341,0.125,Bill Evans Trio,My Foolish Heart - Live,jazz
87,4660488,211.36,0,0,22050,1,0.0,195.55265,-12.014,113.129,0.033,3,0.791,10,0.054,1,0.259,3.15,4.12,1.0,1.0,0.836,0.579,211360,0.338,7.83e-06,0.154,0.0333,0.436,Steve Tyrell,Sunday Kind of Love,jazz
88,6853728,310.82667,0,0,22050,1,0.28984,296.36209,-12.411,52.467,0.091,4,0.983,6,0.575,1,0.676,3.15,4.12,1.0,1.0,0.89,0.299,310827,0.226,0.000235,0.12,0.0329,0.235,Nicole Henry,Moon River,jazz
89,8097054,367.21333,0,0,22050,1,0.56889,359.61324,-14.014,82.825,0.052,4,0.852,7,0.552,1,0.611,3.15,4.12,1.0,1.0,0.889,0.357,367213,0.288,0.0253,0.0968,0.0272,0.131,Stacey Kent,Photograph,jazz
90,5984664,271.41333,0,0,22050,1,0.0712,259.62812,-16.416,58.472,0.017,4,0.875,5,0.196,1,0.32,3.15,4.12,1.0,1.0,0.889,0.124,271413,0.0693,0.0064,0.0635,0.0365,0.046,Gregory Porter,But Beautiful,jazz
91,6189582,280.70667,0,0,22050,1,0.18,270.44281,-12.294,107.961,0.725,4,0.941,9,0.0,1,0.074,3.15,4.12,1.0,1.0,0.787,0.669,280707,0.297,0.0462,0.117,0.0284,0.229,Karen Souza,My One and Only Love,jazz
92,6136368,278.29333,0,0,22050,1,0.38952,266.45478,-18.532,103.683,0.22,4,0.869,5,0.477,1,0.342,3.15,4.12,1.0,1.0,0.872,0.49,278293,0.121,0.0808,0.122,0.029,0.256,Diana Krall,Night And Day,jazz
93,5026365,227.95306,0,0,22050,1,0.0,219.60853,-12.637,81.63,0.249,3,0.828,3,0.65,1,0.68,3.15,4.12,1.0,1.0,0.94,0.497,227953,0.206,1.27e-06,0.104,0.031,0.181,Laura Fygi,La vie en rose,jazz
94,3595109,163.04349,0,0,22050,1,0.33057,154.4127,-16.097,115.101,0.54,4,0.962,7,0.741,1,0.684,3.15,4.12,1.0,1.0,0.953,0.643,163043,0.144,0.000487,0.109,0.0513,0.426,Flora Martínez,You Belong to My Heart - Solamente Una Vez,jazz
95,5999480,272.08526,0,0,22050,1,0.15655,258.53678,-10.502,141.017,0.0,4,0.889,0,0.442,0,0.67,3.15,4.12,1.0,1.0,0.875,0.346,272085,0.22,0.000254,0.123,0.0386,0.234,Seal,My Funny Valentine,jazz
96,8102346,367.45333,0,0,22050,1,0.33084,355.10857,-10.748,115.351,0.32,4,0.115,1,0.313,1,0.384,3.15,4.12,1.0,1.0,0.818,0.598,367453,0.291,5.22e-05,0.107,0.0412,0.36,Ellen Andersson Quartet,I'll Be Seeing You,jazz
97,2833866,128.52,0,0,22050,1,0.0849,124.92916,-14.122,108.696,0.774,4,0.912,11,0.449,0,0.46,3.15,4.12,1.0,1.0,0.727,0.607,128520,0.275,2.38e-06,0.125,0.0925,0.517,Gregory Porter,L-O-V-E,jazz
98,5200860,235.86667,0,0,22050,1,0.0,227.16662,-12.138,76.02,0.148,4,0.597,6,0.159,0,0.477,3.15,4.12,1.0,1.0,0.896,0.478,235867,0.18,0.0,0.125,0.0442,0.234,Katharine McPhee,All the Way,jazz
99,3934308,178.42667,0,0,22050,1,0.46871,163.46268,-11.29,143.858,0.055,3,0.845,0,0.189,1,0.386,3.15,4.12,1.0,1.0,0.824,0.473,178427,0.202,0.0018,0.115,0.0322,0.223,Kat Gang,People Will Say We're In Love,jazz
100,3351600,152.0,0,0,22050,1,0.17655,142.66921,-9.167,79.09,0.0,4,0.99,7,0.221,1,0.3,3.15,4.12,1.0,1.0,0.535,0.568,152000,0.375,0.000107,0.103,0.0319,0.231,Steve Tyrell,I've Got a Crush On You,jazz
101,6604710,299.53333,0,0,22050,1,0.12245,289.56444,-15.46,79.846,0.273,4,0.767,5,0.335,0,0.443,3.15,4.12,1.0,1.0,0.887,0.382,299533,0.276,0.692,0.114,0.0404,0.114,Eliane Elias,Little Paradise,jazz
102,5678610,257.53333,0,0,22050,1,3.59909,252.73179,-15.099,102.488,0.019,3,0.423,3,0.468,1,0.517,3.15,4.12,1.0,1.0,0.857,0.157,257533,0.198,0.000208,0.162,0.0322,0.061,Gregory Porter,Smile,jazz
103,5369322,243.50667,0,0,22050,1,0.39034,234.80599,-18.749,68.235,0.211,4,0.985,0,0.392,1,0.486,3.15,4.12,1.0,1.0,0.858,0.47,243507,0.0943,0.00167,0.0899,0.0296,0.209,Diana Krall,Dream,jazz
104,6444958,292.28834,0,0,22050,1,0.27252,281.90186,-11.13,179.277,0.137,3,0.993,8,0.469,1,0.449,3.15,4.12,1.0,1.0,0.894,0.379,292288,0.142,0.000202,0.14,0.0359,0.178,Catherine Russell,Don't Take Your Love from Me,jazz
105,7210350,327.0,0,0,22050,1,0.28975,314.75229,-12.1,105.833,0.232,4,0.433,0,0.338,1,0.445,3.15,4.12,1.0,1.0,0.457,0.608,327000,0.333,4.97e-05,0.124,0.0796,0.256,Lyambiko,There Is No Greater Love,jazz
106,6265140,284.13333,0,0,22050,1,0.07501,278.74395,-6.225,113.986,0.577,4,0.946,9,0.475,0,0.335,3.15,4.12,1.0,1.0,0.878,0.645,284133,0.352,0.0087,0.135,0.0442,0.44,Sarah McKenzie,I'm Old Fashioned,jazz
107,4944198,224.22667,0,0,22050,1,0.0,215.3883,-12.212,89.107,0.0,5,0.325,7,0.482,1,0.55,3.15,4.12,1.0,1.0,0.88,0.188,224227,0.307,0.000832,0.307,0.0305,0.165,Ella Fitzgerald,My Romance,jazz
