,num_samples,duration,offset_seconds,window_seconds,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,code_version,echoprint_version,synch_version,rhythm_version,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,valence,name,track,genre
254,4185322,189.81052,0,0,22050,1,0.20322,177.86485,-8.365,168.048,0.246,4,1,2,0.392,0,0.444,3.15,4.12,1,1,0.0722,0.681,189811,0.521,0,0.105,0.146,0.678,Lagum,Telefone,reggae
255,5532786,250.92,0,0,22050,1,0.15678,242.23637,-10.512,132.073,0.94,4,1,7,0.464,1,0.626,3.15,4.12,1,1,0.193,0.74,250920,0.695,0.0243,0.209,0.0891,0.946,Planta E Raiz,Desde as Estrelas - Acústico,reggae
256,4496533,203.9244,0,0,22050,1,0,203.92439,-10.907,122.741,0.193,5,0.967,11,0.671,1,0.751,3.15,4.12,1,1,0.638,0.481,203924,0.449,0.00264,0.705,0.0338,0.338,Maneva,Corre Pro Meu Mar - Acústico / Ao Vivo,reggae
257,3676837,166.74998,0,0,22050,1,0.45846,164.39728,-11.631,176.128,0.249,4,1,4,0.426,0,0.533,3.15,4.12,1,1,0.787,0.782,166750,0.513,0.00525,0.215,0.151,0.928,Maneva,Lembranças - Acústica,reggae
258,5331984,241.81333,0,0,22050,1,0,241.81334,-6.44,130.076,0.803,4,1,9,0.647,1,0.573,3.15,4.12,1,1,0.206,0.78,241813,0.607,1.61E-05,0.44,0.0864,0.732,Various Artists,Sentimento Bom,reggae
259,7166779,325.02399,0,0,22050,1,0,321.32934,-4.129,134.053,0.679,4,1,10,0.378,0,0.592,3.15,4.12,1,1,0.178,0.708,325024,0.809,1.62E-06,0.368,0.0611,0.625,Raimundos,Reggae do Manero - Ao Vivo | Acústico,reggae
260,4297282,194.88807,0,0,22050,1,0.50476,188.24417,-6.77,133.913,0.183,4,1,2,0.45,1,0.43,3.15,4.12,1,1,0.555,0.728,194888,0.476,0,0.105,0.0493,0.807,Gabriel Elias,Pequena Flor - Acústico | Ao Vivo,reggae
261,4030050,182.76871,0,0,22050,1,2.04916,176.56454,-6.956,200.026,0.131,4,0.939,7,0.857,1,0.868,3.15,4.12,1,1,0.721,0.358,182769,0.435,0,0.0674,0.0349,0.427,Gabriel Elias,Anel de Coco - Acústico | Ao Vivo,reggae
262,4406178,199.82667,0,0,22050,1,0,189.92181,-9.23,132.031,0.922,4,0.669,0,0.552,1,0.503,3.15,4.12,1,1,0.0198,0.814,199827,0.564,0.0113,0.132,0.0362,0.872,Acustico Reggae,A Verdade,reggae
263,4905918,222.49061,0,0,22050,1,0,215.61469,-5.997,133.024,0.458,4,1,5,0.644,1,0.407,3.15,4.12,1,1,0.508,0.767,222491,0.631,1.69E-05,0.0854,0.0605,0.742,Da Vula Band,Reggae de Barão - Acústico,reggae
264,5119716,232.18667,0,0,22050,1,0,228.35664,-6.644,156.248,0.363,4,0.97,9,0.581,0,0.556,3.15,4.12,1,1,0.191,0.508,232187,0.86,0,0.72,0.0562,0.388,Cidade Negra,Podes Crer (Acústico),reggae
265,3410988,154.69333,0,0,22050,1,0.24599,147.63247,-6.87,125.199,0.132,5,0.457,9,0.656,1,0.612,3.15,4.12,1,1,0.733,0.626,154693,0.492,0,0.232,0.0293,0.589,Samuel Lila,Meu Amor e a Viola - Acústico,reggae
266,4502904,204.21333,0,0,22050,1,2.90249,195.41914,-13.384,120.319,0.866,4,1,9,0.922,1,0.715,3.15,4.12,1,1,0.388,0.873,204213,0.346,0.0044,0.308,0.114,0.938,Various Artists,It Must Be True Love,reggae
267,4348260,197.2,0,0,22050,1,0.69601,188.82467,-10.726,139.042,0.828,4,1,2,0.726,1,0.531,3.15,4.12,1,1,0.33,0.837,197200,0.382,6.14E-05,0.127,0.052,0.56,Mighty Diamonds,Right Time - 2001 Digital Remaster,reggae
268,4708704,213.54667,0,0,22050,1,0,200.10957,-10.637,125.15,0.857,4,0.906,11,0.818,0,0.697,3.15,4.12,1,1,0.0129,0.835,213547,0.54,0,0.123,0.0845,0.819,Bob Marley & The Wailers,Misty Morning,reggae
269,5046510,228.86667,0,0,22050,1,3.36109,228.86667,-13.333,137.914,0.978,4,1,0,0.747,1,0.546,3.15,4.12,1,1,0.604,0.742,228867,0.45,0,0.107,0.0569,0.964,Dennis Brown,Money In My Pocket,reggae
270,4879518,221.29333,0,0,22050,1,2.31039,216.86857,-5.209,78.877,0.745,4,0.985,1,0.64,0,0.62,3.15,4.12,1,1,0.0363,0.45,221293,0.883,0,0.057,0.45,0.863,Morgan Heritage,Strictly Roots,reggae
271,6149120,278.87166,0,0,22050,1,0.20898,271.85923,-7.212,145.249,0.303,4,0.879,0,0.303,1,0.462,3.15,4.12,1,1,0.128,0.701,278872,0.784,0,0.0713,0.204,0.712,Peter Tosh,Legalize It,reggae
272,3398651,154.13383,0,0,22050,1,0.2317,146.16381,-12.434,82.718,0.666,4,1,1,0.31,1,0.308,3.15,4.12,1,1,0.328,0.768,154134,0.506,0.17,0.196,0.119,0.92,Various Artists,Express Yourself,reggae
273,2893842,131.24,0,0,22050,1,0,127.9942,-11.467,146.311,0.248,4,1,0,0.536,1,0.554,3.15,4.12,1,1,0.481,0.685,131240,0.355,7.86E-05,0.141,0.182,0.826,Bob Marley & The Wailers,Sun Is Shining,reggae
274,4431168,200.96,0,0,22050,1,0.19175,190.3746,-13.085,127.686,0.484,4,1,5,0.65,0,0.468,3.15,4.12,1,1,0.0585,0.825,200960,0.433,0,0.0618,0.337,0.687,Culture,The International Herb,reggae
275,6853140,310.8,0,0,22050,1,0.25138,299.66512,-12.712,74.95,0.037,4,1,1,0.155,0,0.248,3.15,4.12,1,1,0.342,0.755,310800,0.391,0.0295,0.0632,0.31,0.765,Bunny Wailer,Fighting Against Conviction,reggae
276,6056400,274.66667,0,0,22050,1,0.08109,264.12698,-10.844,167.76,0.372,4,1,11,0.065,0,0.272,3.15,4.12,1,1,0.416,0.721,274667,0.365,0.00611,0.111,0.144,0.465,The Viceroys,Ya Ho,reggae
277,3552990,161.13333,0,0,22050,1,0.1683,153.22848,-13.68,139.784,0.203,4,0.903,5,0.787,1,0.696,3.15,4.12,1,1,0.693,0.388,161133,0.297,0.194,0.134,0.0721,0.232,Jimmy Cliff,Many Rivers To Cross,reggae
278,3840228,174.16,0,0,22050,1,1.15483,170.19066,-14.222,87.613,0.035,4,1,8,0.776,1,0.61,3.15,4.12,1,1,0.214,0.79,174160,0.228,0.496,0.311,0.206,0.62,Various Artists,Train To Skaville,reggae
279,4135110,187.53333,0,0,22050,1,0.21828,182.29406,-6.379,135.081,0.482,3,1,2,0.55,1,0.666,3.15,4.12,1,1,0.933,0.487,187533,0.531,5.19E-05,0.851,0.0288,0.438,Toots & The Maytals,I Need Your Love,reggae
280,4616064,209.34531,0,0,22050,1,0.27361,200.27791,-16.489,134.552,0.2,4,0.821,9,0.409,0,0.343,3.15,4.12,1,1,0.637,0.851,209345,0.396,0.0304,0.0996,0.384,0.849,Bob Marley & The Wailers,Kinky Reggae,reggae
281,7062174,320.28,0,0,22050,1,1.00798,311.44925,-4.951,91.053,0.247,4,1,7,0.542,1,0.576,3.15,4.12,1,1,0.452,0.786,320280,0.784,0.0477,0.0791,0.0608,0.812,Peter Tosh,(You Gotta Walk) Don't Look Back - 2002 Remastered Version,reggae
282,5493911,249.15696,0,0,22050,1,0.27927,238.99719,-7.491,77.156,0.041,4,1,0,0.376,1,0.433,3.15,4.12,1,1,0.0103,0.654,249157,0.511,3.4E-06,0.21,0.083,0.766,The Congos,Dont Blame It On I,reggae
283,5586000,253.33333,0,0,22050,1,1.0498,247.35637,-5.953,130.125,0.618,4,1,9,0.518,1,0.483,3.15,4.12,1,1,0.234,0.813,253333,0.612,0.000234,0.137,0.042,0.923,Wailing Souls,Fire House Rock,reggae
284,4831890,219.13333,0,0,22050,1,0.21465,210.92426,-9.359,75.354,0.05,4,1,9,1,1,0.765,3.15,4.12,1,1,0.205,0.756,219133,0.546,0,0.329,0.161,0.949,Culture,Jah Rastafari - 2001 Digital Remaster,reggae
285,3885504,176.21333,0,0,22050,1,0.19152,169.86558,-4.642,146.265,0.523,4,1,8,0.895,1,0.761,3.15,4.12,1,1,0.624,0.629,176213,0.713,0,0.059,0.037,0.982,Toots & The Maytals,Pressure Drop,reggae
286,4732519,214.62671,0,0,22050,1,0.41819,211.67891,-7.142,142.816,0.381,4,1,0,0.464,1,0.47,3.15,4.12,1,1,0.00959,0.751,214627,0.55,0.00148,0.0803,0.089,0.706,Various Artists,Pass The Kutchie,reggae
287,3984876,180.72,0,0,22050,1,2.50776,176.5181,-18.091,132.742,0.838,4,1,1,0.013,1,0.276,3.15,4.12,1,1,0.161,0.885,180720,0.146,0.321,0.15,0.258,0.497,The Heptones,Cool Rasta,reggae
288,4608450,209,0,0,22050,1,0,201.40408,-12.234,78.731,0.341,4,1,0,0.483,1,0.364,3.15,4.12,1,1,0.0354,0.664,209000,0.426,0.0368,0.067,0.184,0.523,U-Roy,Chalice In The Palace - 1990 Digital Remaster,reggae
289,3483900,158,0,0,22050,1,0.18562,151.46376,-8.532,86.627,0.077,4,1,0,0.472,1,0.446,3.15,4.12,1,1,0.6,0.788,158000,0.339,0.00644,0.102,0.0503,0.788,Alton Ellis,Rock Steady,reggae
290,5030340,228.13333,0,0,22050,1,0.23184,221.74476,-11.574,122.323,0.932,4,0.839,6,0.374,0,0.554,3.15,4.12,1,1,0.068,0.777,228133,0.494,0,0.14,0.0821,0.874,Bob Marley & The Wailers,Is This Love,reggae
291,10138002,459.77333,0,0,22050,1,1.10381,441.49841,-17.504,137.315,0.989,4,1,6,0.913,0,0.886,3.15,4.12,1,1,0.000345,0.805,459773,0.278,0.675,0.0873,0.047,0.825,Black Uhuru,Shine Eye Gal,reggae
292,4821894,218.68,0,0,22050,1,0,213.49587,-7.441,83.769,0.197,4,1,7,0.344,1,0.31,3.15,4.12,1,1,0.0238,0.73,218680,0.584,0.0798,0.107,0.0486,0.414,"Lee ""Scratch"" Perry",Fisher Man Dub,reggae
293,4479678,203.16,0,0,22050,1,0.70376,189.03946,-9.655,133.447,0.906,4,0.967,5,0.521,1,0.464,3.15,4.12,1,1,0.237,0.836,203160,0.531,0.292,0.0423,0.0501,0.881,Marcia Griffiths,Dreamland,reggae
294,6868134,311.48,0,0,22050,1,0.16957,302.75918,-6.156,73.951,0.018,4,0.964,9,0.107,0,0.356,3.15,4.12,1,1,0.293,0.821,311480,0.768,0,0.0963,0.17,0.951,Dub Inc.,Rude Boy,reggae
295,6886384,312.30766,0,0,22050,1,0.15619,308.04172,-6.931,146.914,0.261,4,0.931,2,0.172,1,0.43,3.15,4.12,1,1,0.182,0.696,312308,0.62,0,0.0701,0.42,0.646,Danakil,Marley,reggae
296,6457416,292.85333,0,0,22050,1,0.42957,273.12472,-4.856,89.789,0.102,4,1,9,0.494,0,0.442,3.15,4.12,1,1,0.0364,0.767,292853,0.724,0,0.331,0.105,0.345,Yaniss Odua,Ecoutez-nous,reggae
297,5762764,261.34984,0,0,22050,1,0,254.65324,-6.76,74.997,0.401,4,1,8,0,1,0.299,3.15,4.12,1,1,0.126,0.81,261350,0.595,0,0.079,0.116,0.716,I Woks,Toi qui me juges,reggae
298,4699590,213.13333,0,0,22050,1,0.29615,205.40952,-5.82,154.023,0.084,3,0.645,5,0.825,1,0.616,3.15,4.12,1,1,0.133,0.879,213133,0.534,0.0971,0.0877,0.13,0.876,Kana,Plantation,reggae
299,6030822,273.50667,0,0,22050,1,0.48186,262.84989,-3.712,93.425,0.466,4,1,9,0.438,0,0.435,3.15,4.12,1,1,0.279,0.63,273507,0.881,0,0.307,0.271,0.702,I Woks,Comme en ski,reggae
300,6079104,275.69633,0,0,22050,1,0.16834,265.67111,-6.395,86.513,0.26,4,1,5,0.329,0,0.454,3.15,4.12,1,1,0.177,0.874,275696,0.515,7.92E-05,0.0596,0.166,0.895,Massilia Sound System,Toujours (Et Toujours),reggae
301,7207187,326.85655,0,0,22050,1,0,318.17723,-5.435,88.955,0.281,4,0.97,5,0.283,0,0.417,3.15,4.12,1,1,0.104,0.79,326857,0.77,0,0.321,0.0642,0.701,Dub Inc.,Tout ce qu'ils veulent,reggae
302,4641084,210.48,0,0,22050,1,0.10952,201.38086,-6.602,88.015,0.19,4,1,10,0.537,0,0.177,3.15,4.12,1,1,0.0312,0.899,210480,0.712,0,0.0776,0.302,0.505,Natty Jean,Taya,reggae
303,5517204,250.21333,0,0,22050,1,0,237.29633,-6.229,155.911,0.275,4,1,4,0.672,0,0.554,3.15,4.12,1,1,0.121,0.688,250213,0.516,2.41E-05,0.217,0.045,0.644,Tiken Jah Fakoly,Plus rien ne m'étonne,reggae
304,4542888,206.02667,0,0,22050,1,8.13859,198.64091,-8.315,89.988,0.153,4,0.874,2,0.396,0,0.446,3.15,4.12,1,1,0.842,0.688,206027,0.525,0,0.365,0.265,0.779,Tryo,L'hymne de nos campagnes - Live,reggae
305,5553660,251.86667,0,0,22050,1,0.4527,246.25923,-3.792,72.64,0.527,4,0.993,9,0.755,1,0.425,3.15,4.12,1,1,0.177,0.509,251867,0.661,0,0.07,0.0902,0.583,Taïro,Bonne weed,reggae
306,6231624,282.61333,0,0,22050,1,0.20327,273.30467,-7.628,76.985,0.214,4,0.804,8,0.697,0,0.486,3.15,4.12,1,1,0.0181,0.86,282613,0.523,0,0.0714,0.307,0.858,Dub Inc.,Justice (feat. Mellow Mood),reggae
307,6261612,283.97333,0,0,22050,1,3.01279,275.98658,-6.819,88.285,0.624,4,1,10,0.616,0,0.675,3.15,4.12,1,1,0.226,0.888,283973,0.719,1.17E-06,0.312,0.17,0.959,Alpha Blondy And The Natty Rebels,Brigadier Sabari,reggae
308,5102958,231.42667,0,0,22050,1,0.06694,223.61977,-7.529,96.06,0.913,4,1,6,0.758,0,0.688,3.15,4.12,1,1,0.2,0.786,231427,0.609,0,0.546,0.0487,0.851,Tiken Jah Fakoly,Africain à Paris,reggae
309,4246660,192.59229,0,0,22050,1,0.07524,188.00036,-10.016,112.013,0.947,4,1,11,0.558,0,0.603,3.15,4.12,1,1,0.0333,0.963,192592,0.355,0.0383,0.0705,0.292,0.699,Biga Ranx,Liquid Sunshine,reggae
310,5058858,229.42667,0,0,22050,1,0,219.10349,-7.544,100.029,0.498,4,0.961,2,0.088,0,0.206,3.15,4.12,1,1,0.207,0.693,229427,0.729,0,0.0818,0.0659,0.748,Sinsémilia,Tout Le Bonheur Du Monde,reggae
311,6551790,297.13333,0,0,22050,1,0.21483,286.16853,-5.411,143.029,0.639,4,1,3,0.6,0,0.571,3.15,4.12,1,1,0.112,0.779,297133,0.769,0.00287,0.233,0.047,0.88,Alpha Blondy,Political Brouhaha,reggae
312,6167808,279.71918,0,0,22050,1,0.33007,260.38857,-6.757,94.977,0.611,4,0.993,4,0.465,0,0.457,3.15,4.12,1,1,0.0702,0.874,279719,0.428,0,0.103,0.253,0.3,Massilia Sound System,Au Marché Du Soleil,reggae
313,4629618,209.96,0,0,22050,1,0.14508,203.29651,-4.593,171.96,0.571,4,0.89,10,0.434,0,0.497,3.15,4.12,1,1,0.396,0.708,209960,0.716,0,0.161,0.231,0.715,Jahneration,Control Your Tempa,reggae
314,5318720,241.21179,0,0,22050,1,0,236.12372,-6.62,77.004,0.274,4,0.962,1,0.438,0,0.353,3.15,4.12,1,1,0.0353,0.741,241212,0.708,0.000524,0.1,0.26,0.862,Danakil,EchoSysDub,reggae
315,6279252,284.77333,0,0,22050,1,0.1058,280.53769,-8.268,138.033,0.894,4,1,5,0.241,1,0.209,3.15,4.12,1,1,0.374,0.895,284773,0.602,3.75E-05,0.083,0.0771,0.886,Broussaï,Et Le Manege Tourne,reggae
316,7412916,336.18667,0,0,22050,1,0.21501,324.17959,-6.499,139.978,0.739,4,1,6,0.401,1,0.443,3.15,4.12,1,1,0.0575,0.91,336187,0.641,0,0.0833,0.0986,0.884,Papa Style & Baldas,Nouveau souffle,reggae
317,5800032,263.04,0,0,22050,1,0.16943,257.92726,-4.105,79.962,0.188,4,1,4,0.299,0,0.386,3.15,4.12,1,1,0.0869,0.739,263040,0.721,0.000439,0.125,0.0867,0.604,Taïro,RDV,reggae
318,6290130,285.26667,0,0,22050,1,0,276.59029,-7.57,77.996,0.119,4,0.951,8,0.58,0,0.417,3.15,4.12,1,1,0.19,0.789,285267,0.662,0,0.104,0.165,0.735,Volodia,Captain,reggae
319,4427979,200.81537,0,0,22050,1,0,197.16644,-6.971,154.003,0.044,4,1,11,0.645,0,0.561,3.15,4.12,1,1,0.126,0.759,200815,0.718,1.71E-06,0.206,0.117,0.647,Danakil,33 mars,reggae
320,6739656,305.65333,0,0,22050,1,0.32694,301.24408,-10.664,79.93,0.363,4,1,1,0.318,1,0.406,3.15,4.12,1,1,0.302,0.801,305653,0.504,0.0067,0.124,0.0807,0.929,Filentre,Homme libre,reggae
321,4323579,196.08068,0,0,22050,1,0.12771,191.84327,-4.53,91.121,0.236,4,1,8,0.489,0,0.364,3.15,4.12,1,1,0.242,0.815,196081,0.899,0,0.184,0.204,0.962,Volodia,La meme passion,reggae
322,4968600,225.33333,0,0,22050,1,2.19429,213.85578,-7.564,147.478,0.397,4,1,5,0.342,1,0.328,3.15,4.12,1,1,0.0335,0.818,225333,0.658,5.33E-06,0.0562,0.0449,0.912,Pierpoljak,Pierpoljak,reggae
323,5248488,238.02667,0,0,22050,1,0.19737,217.31556,-6.883,86.504,0.1,4,1,7,0.791,1,0.646,3.15,4.12,1,1,0.366,0.782,238027,0.724,0,0.539,0.271,0.808,Raggasonic,Faut pas me prendre pour un âne,reggae
324,5174402,234.66676,0,0,22050,1,0.28435,229.92399,-3.545,167.876,0.355,4,1,8,0.174,1,0.286,3.15,4.12,1,1,0.422,0.735,234667,0.818,0,0.0458,0.169,0.892,Daddy Mory,Mama,reggae
325,5020638,227.69333,0,0,22050,1,0.11265,219.24862,-6.106,79.984,0.251,4,1,1,0.701,1,0.605,3.15,4.12,1,1,0.137,0.792,227693,0.68,2.13E-05,0.0715,0.244,0.862,Naâman,I'm Alright,reggae
326,5455170,247.4,0,0,22050,1,0.28558,237.22086,-9.016,144.602,0.465,4,1,9,0.456,0,0.331,3.15,4.12,1,1,0.23,0.802,247400,0.657,0,0.353,0.308,0.817,Raggasonic,Bleu blanc rouge,reggae
327,3893442,176.57333,0,0,22050,1,0.18526,171.0498,-4.59,95.768,0.647,4,1,1,0.535,0,0.564,3.15,4.12,1,1,0.496,0.695,176573,0.817,0,0.04,0.112,0.906,Rastamytho,Trois cent mille,reggae
328,4467918,202.62667,0,0,22050,1,0,196.08091,-5.551,164.908,0.211,4,1,10,0.029,0,0.285,3.15,4.12,1,1,0.151,0.483,202627,0.816,0,0.11,0.276,0.939,Blacko,Accroché à mes rêves,reggae
329,6021295,273.0746,0,0,22050,1,0,264.20245,-3.422,87.018,0.097,4,1,9,0.441,1,0.408,3.15,4.12,1,1,0.0473,0.717,273075,0.827,5.05E-06,0.501,0.103,0.676,Taïro,Bon vieux temps,reggae
330,5655972,256.50667,0,0,22050,1,0.15098,251.51274,-6.408,98.028,0.511,4,1,10,0.068,0,0.287,3.15,4.12,1,1,0.0891,0.811,256507,0.78,0,0.0776,0.0457,0.967,Sinsémilia,Reggae Addicts Connection,reggae
331,4718994,214.01333,0,0,22050,1,0.18576,210.12898,-7.183,116.019,0.976,4,1,0,0.406,0,0.527,3.15,4.12,1,1,0.0791,0.887,214013,0.658,9.11E-06,0.0698,0.0547,0.816,Mo Kalamity,Petit bonhomme,reggae
332,5650386,256.25333,0,0,22050,1,0.13832,250.59556,-7.038,81.556,0.423,4,1,8,0.051,1,0.34,3.15,4.12,1,1,0.135,0.693,256253,0.699,0,0.0886,0.0995,0.801,Datune,Le son qu'il te faut,reggae
333,6484464,294.08,0,0,22050,1,0.07542,287.87519,-5.944,78.182,0.366,4,0.977,0,0.652,0,0.606,3.15,4.12,1,1,0.0984,0.784,294080,0.592,0,0.15,0.146,0.819,Jah Gaïa,Grow,reggae
334,6412434,290.81333,0,0,22050,1,0.08154,285.52417,-5.786,77.046,0.138,4,1,6,0.363,1,0.387,3.15,4.12,1,1,0.156,0.774,290813,0.693,1.73E-06,0.115,0.182,0.865,Danakil,Écho système,reggae
335,5391666,244.52,0,0,22050,1,2.15365,239.78667,-7.183,89.99,0.416,4,0.974,6,0.476,0,0.628,3.15,4.12,1,1,0.285,0.77,244520,0.521,0,0.0869,0.0853,0.645,Féfé,Cherche,reggae
336,5417244,245.68,0,0,22050,1,2.37424,238.21351,-6.269,158.062,0.149,4,0.971,9,0.569,0,0.49,3.15,4.12,1,1,0.139,0.809,245680,0.722,0,0.0923,0.264,0.672,Yaniss Odua,Nouvelle donne,reggae
337,4641231,210.48667,0,0,22050,1,0.08163,207.69669,-7.204,95,0.905,4,0.978,4,0.555,0,0.452,3.15,4.12,1,1,0.102,0.853,210487,0.579,0,0.328,0.19,0.416,Ryon,Mon bon droit,reggae
338,8346660,378.53333,0,0,22050,1,0.1146,369.85324,-8.041,136.076,0.906,4,1,8,0.402,0,0.202,3.15,4.12,1,1,0.128,0.832,378533,0.553,4.27E-06,0.122,0.0612,0.934,Pierre Nesta,Est-ce ainsi que les hommes vivent,reggae
339,4966836,225.25333,0,0,22050,1,0.17914,220.69406,-3.187,87.867,0.318,4,1,9,0.621,0,0.503,3.15,4.12,1,1,0.158,0.708,225253,0.908,0,0.323,0.138,0.595,Daddy Mory,Seigneurs de guerre,reggae
340,5002410,226.86667,0,0,22050,1,1.01011,215.66694,-5.885,88.991,0.075,4,1,10,0.763,0,0.7,3.15,4.12,1,1,0.011,0.911,226867,0.734,2.27E-06,0.0788,0.106,0.965,Rasta Bigoud,Kana diskan,reggae
341,5808553,263.42644,0,0,22050,1,0.11764,260.48726,-6.647,78.252,0.168,4,0.178,7,0.557,0,0.634,3.15,4.12,1,1,0.105,0.716,263426,0.621,0,0.0856,0.193,0.866,Broussaï,Contrastes et couleurs,reggae
342,5414976,245.57714,0,0,22050,1,3.47719,238.47474,-7.637,159.985,0.158,4,1,7,0.571,0,0.48,3.15,4.12,1,1,0.104,0.739,245577,0.699,0,0.204,0.309,0.941,Various Artists,Le temps passe,reggae
343,5947151,269.71206,0,0,22050,1,0.38317,255.97098,-5.044,87.04,0.239,4,1,7,0.578,1,0.595,3.15,4.12,1,1,0.00142,0.753,269712,0.794,0,0.0851,0.202,0.685,Taïro,Reggae français,reggae
344,4496683,203.9312,0,0,22050,1,0.22635,196.51048,-5.436,93.007,0.699,4,1,7,0.028,0,0.568,3.15,4.12,1,1,0.172,0.727,203931,0.813,0,0.239,0.14,0.765,LMK,Où sont nos gos,reggae
345,5494272,249.17333,0,0,22050,1,1.12653,240.45424,-7.47,95.845,0.648,4,1,10,0.17,0,0.412,3.15,4.12,1,1,0.133,0.727,249173,0.605,0,0.299,0.106,0.679,Tiwony,Roots Rebel,reggae
346,6266022,284.17333,0,0,22050,1,0.16844,274.66304,-5.908,77.975,0,4,0.92,7,0.939,0,0.669,3.15,4.12,1,1,0.0161,0.68,284173,0.674,0,0.132,0.0607,0.615,Volodia,Au final,reggae
347,3844050,174.33333,0,0,22050,1,1.10336,170.80599,-5.925,90.036,0.618,4,1,6,0.538,1,0.475,3.15,4.12,1,1,0.232,0.842,174333,0.777,0,0.108,0.31,0.885,Papa Style,Yes Papa,reggae
348,3462732,157.04,0,0,22050,1,0.2141,152.4332,-5.742,131.029,0.799,4,1,11,0.8,0,0.747,3.15,4.12,1,1,0.127,0.795,157040,0.721,0,0.121,0.084,0.859,Sinsémilia,La Mauvaise Réputation,reggae
349,3920784,177.81333,0,0,22050,1,0.09887,170.69569,-6.892,130.065,0.788,4,1,11,0.567,0,0.563,3.15,4.12,1,1,0.157,0.945,177813,0.46,0,0.0858,0.0573,0.736,Biga Ranx,"Monday (feat. LEJ, Akhenaton & Blundetto)",reggae
350,4766622,216.17333,0,0,22050,1,0.49147,212.26522,-6.462,97.009,0.953,4,1,5,0.701,1,0.563,3.15,4.12,1,1,0.241,0.85,216173,0.733,0,0.461,0.0849,0.769,Tryo,Chanter,reggae
351,5028576,228.05333,0,0,22050,1,0.18005,217.57678,-6.98,108.038,0.553,4,1,0,0.485,0,0.59,3.15,4.12,1,1,0.0331,0.766,228053,0.714,2.51E-05,0.398,0.118,0.701,Princess Erika,Délivrée,reggae
352,6002304,272.21333,0,0,22050,1,0.42971,264.05732,-7.738,110.218,0.944,4,1,1,0.284,1,0.424,3.15,4.12,1,1,0.199,0.806,272213,0.485,0.000988,0.0668,0.0283,0.579,Booboo'zzz All Stars,Les parfums de sa vie,reggae
353,4287802,194.45814,0,0,22050,1,0.37737,173.68526,-5.201,112.257,0.3,5,0.463,2,0.605,1,0.531,3.15,4.12,1,1,0.197,0.626,194458,0.696,0,0.366,0.342,0.451,Tiwony,Protect Me,reggae
354,5057682,229.37333,0,0,22050,1,0,221.10621,-3.925,75.516,0.07,4,1,1,0.606,0,0.644,3.15,4.12,1,1,0.11,0.691,229373,0.824,0,0.353,0.0731,0.685,Bruno Mars,Liquor Store Blues (feat. Damian Marley),reggae
355,4090275,185.5,0,0,22050,1,0,177.76036,-5.163,145.818,0.466,4,1,8,0.508,0,0.318,3.15,4.12,1,1,0.016,0.528,185500,0.745,0,0.152,0.111,0.66,Tinca,Listen (feat. Gretchen),reggae
356,4537008,205.76,0,0,22050,1,0.17565,197.99075,-5.495,145.007,0.875,4,1,8,0.685,1,0.669,3.15,4.12,1,1,0.00295,0.662,205760,0.844,4.78E-05,0.525,0.0669,0.763,Rudimental,Let Me Live (feat. Anne-Marie & Mr Eazi),reggae
357,5271420,239.06667,0,0,22050,1,0,233.7727,-6.056,164.035,0.207,4,1,5,0.734,0,0.745,3.15,4.12,1,1,0.0611,0.636,239067,0.677,1.41E-06,0.106,0.124,0.694,John Legend,No Other Love (feat. Estelle),reggae
358,5912161,268.12522,0,0,22050,1,0,261.27093,-6.857,145.023,0.904,4,1,9,0.334,1,0.356,3.15,4.12,1,1,0.000485,0.73,268125,0.807,0.0991,0.0322,0.0457,0.781,Ed Sheeran,The A Team - Shy FX's Ackee and Saltfish Remix,reggae
359,4314065,195.64921,0,0,22050,1,0.19887,187.99456,-5.061,139.928,0.88,4,0.901,11,0.352,1,0.318,3.15,4.12,1,1,0.0056,0.675,195649,0.794,0.00212,0.0875,0.0286,0.847,Major Lazer,Lost (feat. MØ),reggae
360,4455864,202.08,0,0,22050,1,0.16231,193.00426,-6.251,80.053,0.472,4,0.977,7,0.459,1,0.574,3.15,4.12,1,1,0.02,0.751,202080,0.562,0,0.104,0.134,0.719,Rihanna,Crazy Little Thing Called Love,reggae
361,5046216,228.85333,0,0,22050,1,0.17964,209.22921,-4.596,87.181,0.128,4,1,7,0.572,1,0.546,3.15,4.12,1,1,0.163,0.641,228853,0.609,0,0.0811,0.0638,0.696,Amy Winehouse,Cupid - Deluxe Edition Version,reggae
362,5961438,270.36,0,0,22050,1,0.06186,257.6312,-4.824,116.806,0.666,4,1,1,0.389,0,0.459,3.15,4.12,1,1,0.304,0.833,270360,0.808,0.00918,0.045,0.0414,0.961,Miike Snow,Animal - Mark Ronson Remix,reggae
363,5004365,226.95533,0,0,22050,1,0.29605,220.17741,-5.773,91.999,0.286,4,1,9,0.652,1,0.548,3.15,4.12,1,1,0.269,0.744,226955,0.626,6.24E-05,0.233,0.0412,0.502,Joe Hertz,I Owe You - Cadenza Remix,reggae
